Date,Actual,Predicted,Stock
01-06-2020,543.5499878,550.6759698,TECHM.NS
08-06-2020,590,592.6231674,TECHM.NS
10-06-2020,590.5,589.2597556,TECHM.NS
11-06-2020,571.8499756,572.0326012,TECHM.NS
12-06-2020,554.7000122,559.696427,TECHM.NS
18-06-2020,535.9000244,536.2341651,TECHM.NS
29-06-2020,541.5499878,544.6604736,TECHM.NS
30-06-2020,543.4000244,544.6399316,TECHM.NS
03-07-2020,567.2000122,567.3552264,TECHM.NS
06-07-2020,581.5499878,583.9550392,TECHM.NS
15-07-2020,615.2999878,622.4560497,TECHM.NS
16-07-2020,599.4000244,607.2538119,TECHM.NS
20-07-2020,622.8499756,617.8879325,TECHM.NS
22-07-2020,617.9500122,620.1714358,TECHM.NS
24-07-2020,652.5999756,644.4759789,TECHM.NS
28-07-2020,684.3499756,691.0728389,TECHM.NS
29-07-2020,676.4000244,681.5999032,TECHM.NS
05-08-2020,648.5499878,650.7456412,TECHM.NS
14-08-2020,695.9000244,706.7415572,TECHM.NS
26-08-2020,732.8499756,730.3167681,TECHM.NS
31-08-2020,741,751.2443531,TECHM.NS
15-09-2020,791.1500244,788.4955826,TECHM.NS
22-09-2020,800.4500122,791.2907726,TECHM.NS
24-09-2020,751.8499756,757.9413107,TECHM.NS
30-09-2020,791.75,784.8935445,TECHM.NS
05-10-2020,841.25,843.9755843,TECHM.NS
09-10-2020,854.1500244,849.7992796,TECHM.NS
28-10-2020,804.2999878,813.1978002,TECHM.NS
04-11-2020,826.8499756,829.1148577,TECHM.NS
10-11-2020,821.2999878,832.7449414,TECHM.NS
11-11-2020,837.5,830.6536961,TECHM.NS
13-11-2020,838.8499756,840.184256,TECHM.NS
14-11-2020,840.1500244,839.9753876,TECHM.NS
19-11-2020,822.9000244,835.7970564,TECHM.NS
20-11-2020,837.5499878,839.0136691,TECHM.NS
23-11-2020,865.75,861.9753356,TECHM.NS
26-11-2020,857.0499878,852.1750529,TECHM.NS
01-12-2020,907.2999878,890.164821,TECHM.NS
03-12-2020,915.1500244,910.5210542,TECHM.NS
04-12-2020,923.0999756,919.9363003,TECHM.NS
07-12-2020,944.2999878,942.8585787,TECHM.NS
14-12-2020,909.4000244,910.1731061,TECHM.NS
21-12-2020,906.8499756,913.6228588,TECHM.NS
28-12-2020,947.0999756,951.741473,TECHM.NS
29-12-2020,965.6500244,960.5395256,TECHM.NS
31-12-2020,973.2000122,974.9000303,TECHM.NS
06-01-2021,997.1500244,1006.162165,TECHM.NS
07-01-2021,994.75,995.7536578,TECHM.NS
08-01-2021,1051.099976,1047.553098,TECHM.NS
11-01-2021,1077.599976,1060.91823,TECHM.NS
29-01-2021,961.4000244,969.1545246,TECHM.NS
03-02-2021,981.4500122,989.1996976,TECHM.NS
10-02-2021,974.9000244,965.4572808,TECHM.NS
15-02-2021,979.2000122,981.5122316,TECHM.NS
19-02-2021,993.9500122,987.5700156,TECHM.NS
04-03-2021,968.0499878,984.4105766,TECHM.NS
10-03-2021,1008.75,1006.18259,TECHM.NS
12-03-2021,1003.25,1016.227922,TECHM.NS
19-03-2021,989.4500122,985.3723829,TECHM.NS
24-03-2021,992.1500244,998.7225272,TECHM.NS
05-04-2021,997.7000122,993.1918085,TECHM.NS
06-04-2021,991.3499756,993.9343248,TECHM.NS
12-04-2021,1039.849976,1031.042869,TECHM.NS
19-04-2021,1000.099976,995.1667152,TECHM.NS
27-04-2021,969.25,967.7918543,TECHM.NS
29-04-2021,976.9000244,973.3512813,TECHM.NS
11-05-2021,977.0499878,975.6589537,TECHM.NS
14-05-2021,952.2000122,949.4149446,TECHM.NS
24-05-2021,983.7000122,987.2364938,TECHM.NS
28-05-2021,1026.25,1024.399328,TECHM.NS
31-05-2021,1021.650024,1021.070243,TECHM.NS
07-06-2021,1034.400024,1031.539892,TECHM.NS
09-06-2021,1052.25,1053.720132,TECHM.NS
10-06-2021,1064.900024,1067.64441,TECHM.NS
15-06-2021,1066.849976,1082.14424,TECHM.NS
16-06-2021,1069.150024,1064.612735,TECHM.NS
17-06-2021,1080.25,1077.09551,TECHM.NS
24-06-2021,1080,1073.651963,TECHM.NS
25-06-2021,1089.5,1091.59539,TECHM.NS
30-06-2021,1095.449951,1097.367743,TECHM.NS
01-07-2021,1085.150024,1086.727991,TECHM.NS
09-07-2021,1051.75,1060.843213,TECHM.NS
20-07-2021,1087.199951,1091.962937,TECHM.NS
27-07-2021,1120.849976,1113.570319,TECHM.NS
29-07-2021,1127.800049,1127.734153,TECHM.NS
03-08-2021,1226.25,1224.296342,TECHM.NS
11-08-2021,1323.599976,1306.198437,TECHM.NS
17-08-2021,1413.699951,1415.411857,TECHM.NS
24-08-2021,1463.349976,1455.504704,TECHM.NS
03-09-2021,1441.949951,1432.878062,TECHM.NS
06-09-2021,1461.150024,1453.842409,TECHM.NS
09-09-2021,1433.25,1425.19148,TECHM.NS
16-09-2021,1448.349976,1448.181769,TECHM.NS
21-09-2021,1461.699951,1446.545076,TECHM.NS
28-09-2021,1414.050049,1422.32615,TECHM.NS
12-10-2021,1374.449951,1372.762914,TECHM.NS
19-10-2021,1539.099976,1539.900979,TECHM.NS
26-10-2021,1563.300049,1594.779866,TECHM.NS
28-10-2021,1533.300049,1542.200319,TECHM.NS
11-11-2021,1521.949951,1525.093101,TECHM.NS
12-11-2021,1585,1573.299333,TECHM.NS
22-11-2021,1541.300049,1535.184246,TECHM.NS
26-11-2021,1527.400024,1522.373328,TECHM.NS
29-11-2021,1536.650024,1512.858038,TECHM.NS
30-11-2021,1541.449951,1579.033977,TECHM.NS
01-12-2021,1587.599976,1584.489184,TECHM.NS
02-12-2021,1629.650024,1615.729764,TECHM.NS
07-12-2021,1576.650024,1556.000629,TECHM.NS
20-12-2021,1598.050049,1593.41064,TECHM.NS
28-12-2021,1806.099976,1806.958126,TECHM.NS
31-12-2021,1790.550049,1795.492583,TECHM.NS
04-01-2022,1789.800049,1780.031914,TECHM.NS
05-01-2022,1737.550049,1745.553542,TECHM.NS
13-01-2022,1718.800049,1722.500122,TECHM.NS
18-01-2022,1660.75,1678.044585,TECHM.NS
19-01-2022,1670.099976,1646.06752,TECHM.NS
27-01-2022,1445.599976,1442.83451,TECHM.NS
28-01-2022,1410.650024,1445.560219,TECHM.NS
31-01-2022,1479,1472.859977,TECHM.NS
01-02-2022,1505.75,1489.900872,TECHM.NS
04-02-2022,1448.199951,1441.58154,TECHM.NS
08-02-2022,1434.199951,1433.479433,TECHM.NS
21-02-2022,1418.199951,1423.394218,TECHM.NS
03-03-2022,1426.650024,1432.447873,TECHM.NS
04-03-2022,1453.599976,1438.585514,TECHM.NS
09-03-2022,1504.75,1500.450464,TECHM.NS
17-03-2022,1493.5,1493.621394,TECHM.NS
22-03-2022,1538.199951,1523.858881,TECHM.NS
30-03-2022,1496.300049,1496.284977,TECHM.NS
31-03-2022,1499.449951,1498.35023,TECHM.NS
01-04-2022,1487.099976,1482.585791,TECHM.NS
04-04-2022,1498.650024,1496.532779,TECHM.NS
06-04-2022,1459.349976,1459.389069,TECHM.NS
21-04-2022,1312.699951,1304.022815,TECHM.NS
22-04-2022,1306.5,1310.284761,TECHM.NS
25-04-2022,1270.400024,1272.304765,TECHM.NS
27-04-2022,1261.25,1256.097646,TECHM.NS
02-05-2022,1231.199951,1234.397549,TECHM.NS
09-05-2022,1261.150024,1227.737154,TECHM.NS
10-05-2022,1242.300049,1252.558321,TECHM.NS
16-05-2022,1189.050049,1190.726164,TECHM.NS
20-05-2022,1130.900024,1122.596447,TECHM.NS
30-05-2022,1164,1159.142061,TECHM.NS
01-06-2022,1146.599976,1162.987425,TECHM.NS
10-06-2022,1109.849976,1108.006858,TECHM.NS
13-06-2022,1051.949951,1060.475292,TECHM.NS
16-06-2022,975.2999878,992.5817959,TECHM.NS
20-06-2022,979.3499756,971.1844108,TECHM.NS
24-06-2022,981.2000122,980.1973542,TECHM.NS
27-06-2022,1007.200012,1018.08677,TECHM.NS
04-07-2022,999.9500122,1000.898525,TECHM.NS
06-07-2022,1009.900024,1007.911121,TECHM.NS
08-07-2022,1026.5,1020.920472,TECHM.NS
12-07-2022,997.3499756,1008.978569,TECHM.NS
13-07-2022,990.0499878,992.2751186,TECHM.NS
25-07-2022,1017.25,1012.72345,TECHM.NS
26-07-2022,999.3499756,1016.957272,TECHM.NS
01-08-2022,1049.599976,1042.401897,TECHM.NS
03-08-2022,1052.650024,1048.788404,TECHM.NS
04-08-2022,1056.050049,1050.115414,TECHM.NS
10-08-2022,1055.199951,1047.856696,TECHM.NS
12-08-2022,1065.900024,1066.43203,TECHM.NS
19-08-2022,1104.150024,1121.930389,TECHM.NS
23-08-2022,1065.900024,1056.570616,TECHM.NS
26-08-2022,1085.550049,1092.188678,TECHM.NS
29-08-2022,1035.550049,1024.824381,TECHM.NS
30-08-2022,1076.099976,1069.511388,TECHM.NS
02-09-2022,1056.400024,1055.904959,TECHM.NS
13-09-2022,1147.449951,1152.154758,TECHM.NS
16-09-2022,1033.199951,1044.03195,TECHM.NS
28-09-2022,1029.699951,1026.611755,TECHM.NS
29-09-2022,1007.099976,1013.473821,TECHM.NS
11-10-2022,1004.849976,1009.457529,TECHM.NS
17-10-2022,1023.25,1017.127208,TECHM.NS
20-10-2022,1041.650024,1034.789063,TECHM.NS
24-10-2022,1048.150024,1045.737286,TECHM.NS
27-10-2022,1075.849976,1077.139852,TECHM.NS
28-10-2022,1048.949951,1054.138418,TECHM.NS
31-10-2022,1063.400024,1072.641134,TECHM.NS
17-11-2022,1058.550049,1051.063365,TECHM.NS
28-11-2022,1077.199951,1084.478366,TECHM.NS
29-11-2022,1074.550049,1080.260371,TECHM.NS
05-12-2022,1099.75,1101.399741,TECHM.NS
08-12-2022,1074.150024,1074.83086,TECHM.NS
13-12-2022,1045.75,1037.973018,TECHM.NS
19-12-2022,1026.699951,1018.330258,TECHM.NS
21-12-2022,1026.050049,1025.19085,TECHM.NS
02-01-2023,1009.5,1011.003745,TECHM.NS
09-01-2023,1015.25,1014.269427,TECHM.NS
12-01-2023,1001.549988,1002.629885,TECHM.NS
13-01-2023,1003.150024,993.9668252,TECHM.NS
17-01-2023,1046.050049,1043.810187,TECHM.NS
19-01-2023,1053.300049,1048.331193,TECHM.NS
25-01-2023,1051.150024,1054.640376,TECHM.NS
31-01-2023,1015,1005.67361,TECHM.NS
02-02-2023,1016.650024,1028.420639,TECHM.NS
03-02-2023,1011.299988,1009.776905,TECHM.NS
07-02-2023,1002.450012,1000.966672,TECHM.NS
16-02-2023,1130.25,1126.245119,TECHM.NS
17-02-2023,1129.199951,1131.937463,TECHM.NS
21-02-2023,1134.449951,1138.426757,TECHM.NS
23-02-2023,1128.800049,1142.127608,TECHM.NS
24-02-2023,1119,1123.839149,TECHM.NS
06-03-2023,1090.050049,1088.815012,TECHM.NS
