Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-01-01,518.8499755859375,522.25,515.0,516.7750244140625,455.4306335449219,5431340,INFY
2018-01-02,518.625,521.0,511.5,514.8499755859375,453.7340087890625,6112248,INFY
2018-01-03,514.25,515.7999877929688,509.29998779296875,510.6499938964844,450.0326232910156,6846552,INFY
2018-01-04,510.5,510.5,504.79998779296875,507.70001220703125,447.4327697753906,8947614,INFY
2018-01-05,507.6499938964844,513.2000122070312,503.0,506.0,445.9345397949219,11025976,INFY
2018-01-08,512.4500122070312,519.5,510.0249938964844,518.0250244140625,456.53216552734375,5594690,INFY
2018-01-09,520.0,522.4500122070312,514.4500122070312,520.6749877929688,458.8675842285156,9948236,INFY
2018-01-10,523.4000244140625,528.0,516.5250244140625,526.125,463.670654296875,9468634,INFY
2018-01-11,527.625,541.7000122070312,527.625,537.9000244140625,474.0478515625,16775298,INFY
2018-01-12,542.9000244140625,542.9500122070312,535.2750244140625,539.2249755859375,475.2155456542969,18016528,INFY
2018-01-15,540.0,546.4749755859375,532.5499877929688,540.5750122070312,476.4053039550781,10649250,INFY
2018-01-16,540.625,567.4000244140625,540.625,561.4249877929688,494.7802734375,22646966,INFY
2018-01-17,562.4249877929688,580.9000244140625,561.5,576.0499877929688,507.669189453125,26154088,INFY
2018-01-18,572.5,582.4500122070312,566.0499877929688,576.3499755859375,507.9336242675781,13204970,INFY
2018-01-19,572.5,573.9500122070312,568.0,571.7249755859375,503.85760498046875,5988278,INFY
2018-01-22,566.0750122070312,578.4749755859375,566.0,575.0,506.7439270019531,9650214,INFY
2018-01-23,577.5,594.0,577.5,588.5499877929688,518.6852416992188,15403796,INFY
2018-01-24,587.4000244140625,610.5250244140625,583.75,592.9000244140625,522.5191040039062,20604718,INFY
2018-01-25,591.0,591.7000122070312,581.125,587.7000122070312,517.936279296875,13548914,INFY
2018-01-29,583.2750244140625,598.125,582.5999755859375,591.4500122070312,521.2411499023438,10823002,INFY
2018-01-30,589.4500122070312,591.5499877929688,581.3499755859375,585.3250122070312,515.84326171875,8628312,INFY
2018-01-31,579.5750122070312,583.2999877929688,571.0750122070312,575.125,506.85400390625,9213698,INFY
2018-02-01,571.0999755859375,578.9500122070312,559.2750244140625,572.2999877929688,504.3643798828125,13005454,INFY
2018-02-02,567.625,581.4500122070312,565.0499877929688,571.625,503.7695617675781,10244486,INFY
2018-02-05,570.0,577.4249877929688,567.9249877929688,569.0999755859375,501.5442199707031,9860220,INFY
2018-02-06,549.9749755859375,564.1749877929688,547.5750122070312,553.875,488.1264953613281,10552078,INFY
2018-02-07,558.0,562.4000244140625,551.7750244140625,554.5250244140625,488.6994323730469,8342056,INFY
2018-02-08,561.4000244140625,573.2000122070312,558.2750244140625,567.125,499.8037109375,8807244,INFY
2018-02-09,559.0,560.1500244140625,553.0,554.5750122070312,488.7435302734375,4382690,INFY
2018-02-12,557.4000244140625,560.2999877929688,548.9000244140625,551.4000244140625,485.9453430175781,6291972,INFY
2018-02-14,553.0,558.6500244140625,545.0999755859375,548.875,483.72003173828125,8345712,INFY
2018-02-15,551.5,564.8499755859375,551.5,557.2249755859375,491.078857421875,7986736,INFY
2018-02-16,562.5,570.8250122070312,559.0499877929688,564.0250244140625,497.0716857910156,9889222,INFY
2018-02-19,564.2000122070312,568.0,560.1500244140625,565.875,498.70208740234375,6461840,INFY
2018-02-20,551.875,574.75,551.875,568.4749755859375,500.99334716796875,7188594,INFY
