Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-01-01,1341.1500244140625,1347.4000244140625,1317.5,1322.800048828125,1184.24365234375,1351760,TCS
2018-01-02,1330.0,1334.800048828125,1310.0999755859375,1315.5999755859375,1177.797607421875,1920290,TCS
2018-01-03,1316.0,1334.5,1315.5999755859375,1319.324951171875,1181.132568359375,1257120,TCS
2018-01-04,1325.0,1331.0,1320.0,1328.550048828125,1189.3914794921875,913082,TCS
2018-01-05,1325.0,1349.75,1325.0,1344.5999755859375,1203.760498046875,1153706,TCS
2018-01-08,1350.0,1363.425048828125,1340.925048828125,1357.199951171875,1215.04052734375,1242220,TCS
2018-01-09,1357.5,1360.5,1338.2750244140625,1354.5,1212.623291015625,2149396,TCS
2018-01-10,1355.5,1408.0,1347.324951171875,1403.300048828125,1256.311767578125,3365850,TCS
2018-01-11,1405.0,1410.949951171875,1391.0999755859375,1395.25,1249.10498046875,2520744,TCS
2018-01-12,1402.5,1402.5,1370.2750244140625,1388.175048828125,1242.7711181640625,3360314,TCS
2018-01-15,1388.574951171875,1404.0,1367.5250244140625,1373.050048828125,1229.230224609375,1457214,TCS
2018-01-16,1378.0,1430.824951171875,1375.2750244140625,1425.425048828125,1276.1195068359375,4267752,TCS
2018-01-17,1435.0,1462.5,1431.074951171875,1444.4749755859375,1293.173828125,4280806,TCS
2018-01-18,1448.5,1466.5,1434.0250244140625,1459.0999755859375,1306.2666015625,2209478,TCS
2018-01-19,1465.2750244140625,1491.0,1451.824951171875,1479.6500244140625,1324.664794921875,1820000,TCS
2018-01-22,1480.5,1567.3499755859375,1461.0,1558.199951171875,1398.294189453125,4367110,TCS
2018-01-23,1557.4749755859375,1571.175048828125,1545.0250244140625,1551.0,1391.8333740234375,3239610,TCS
2018-01-24,1545.0,1629.5250244140625,1541.324951171875,1587.300048828125,1424.408203125,5621538,TCS
2018-01-25,1587.5,1589.9000244140625,1540.5,1560.5250244140625,1400.3809814453125,3833844,TCS
2018-01-29,1565.699951171875,1612.5,1561.0,1599.425048828125,1435.2889404296875,3141060,TCS
2018-01-30,1590.0,1601.9000244140625,1571.8499755859375,1576.425048828125,1414.6492919921875,1574758,TCS
2018-01-31,1568.5,1575.0,1549.300048828125,1556.175048828125,1396.477294921875,3043214,TCS
2018-02-01,1562.0,1595.0,1544.4000244140625,1569.300048828125,1408.2550048828125,2400630,TCS
2018-02-02,1560.0,1595.0,1551.7249755859375,1576.824951171875,1415.0079345703125,2456490,TCS
2018-02-05,1555.0,1594.0,1538.425048828125,1551.5999755859375,1392.3714599609375,2757742,TCS
2018-02-06,1505.0,1538.574951171875,1492.5,1498.625,1344.833251953125,2657306,TCS
2018-02-07,1513.5,1515.5,1473.7249755859375,1477.5250244140625,1325.898193359375,2180324,TCS
2018-02-08,1489.875,1513.800048828125,1479.5,1487.0999755859375,1334.49072265625,2755004,TCS
2018-02-09,1475.0,1497.0,1448.324951171875,1485.8499755859375,1333.369140625,2102458,TCS
2018-02-12,1489.1500244140625,1511.675048828125,1477.7750244140625,1483.6500244140625,1331.394775390625,1974562,TCS
2018-02-14,1485.0,1487.2249755859375,1446.25,1455.9000244140625,1306.4925537109375,2847532,TCS
2018-02-15,1465.9749755859375,1471.5,1452.550048828125,1462.925048828125,1312.7965087890625,2465236,TCS
2018-02-16,1461.5,1499.800048828125,1461.5,1466.5250244140625,1316.0269775390625,2515756,TCS
2018-02-19,1472.5,1476.6500244140625,1447.5999755859375,1461.800048828125,1311.786865234375,1568224,TCS
2018-02-20,1464.0,1492.5250244140625,1463.949951171875,1472.375,1321.27685546875,1889068,TCS
2018-02-21,1487.0,1531.300048828125,1480.0250244140625,1521.1500244140625,1365.04638671875,3089228,TCS
2018-02-22,1526.0,1539.5,1511.25,1525.0999755859375,1368.591064453125,3463010,TCS
2018-02-23,1525.0,1544.5,1496.050048828125,1537.9000244140625,1380.0775146484375,3362500,TCS
2018-02-26,1537.5,1544.9749755859375,1510.5999755859375,1515.8499755859375,1360.2901611328125,1363882,TCS
2018-02-27,1520.5,1539.2750244140625,1516.0,1521.175048828125,1365.06884765625,1717800,TCS
2018-02-28,1517.5,1531.9749755859375,1510.7249755859375,1517.5250244140625,1361.793701171875,2706864,TCS
2018-03-01,1524.5,1530.5999755859375,1510.0,1518.8499755859375,1362.982421875,1718124,TCS
