Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-01-01,444.5,445.3500061035156,437.9750061035156,439.3500061035156,392.1806335449219,1286288,HCLTECH
2018-01-02,438.45001220703125,447.5,438.42498779296875,446.3999938964844,398.4737548828125,1906518,HCLTECH
2018-01-03,446.5,453.8999938964844,446.5,448.6499938964844,400.4821472167969,2583906,HCLTECH
2018-01-04,448.0,449.7250061035156,441.5249938964844,446.54998779296875,398.607666015625,1193460,HCLTECH
2018-01-05,444.125,451.5,441.1499938964844,450.0249938964844,401.70965576171875,1492292,HCLTECH
2018-01-08,450.07501220703125,451.70001220703125,447.54998779296875,450.25,401.9103698730469,2353168,HCLTECH
2018-01-09,450.25,451.42498779296875,442.5,446.92498779296875,398.9424133300781,2504270,HCLTECH
2018-01-10,446.0,459.0,445.54998779296875,457.92498779296875,408.7614440917969,3400572,HCLTECH
2018-01-11,459.5,462.45001220703125,455.0249938964844,458.45001220703125,409.2300720214844,4243446,HCLTECH
2018-01-12,459.25,464.0,456.125,462.95001220703125,413.24700927734375,1980698,HCLTECH
2018-01-15,462.5,465.54998779296875,452.75,454.625,405.8156433105469,2536486,HCLTECH
2018-01-16,457.04998779296875,477.5,455.0,474.625,423.6684875488281,8963404,HCLTECH
2018-01-17,475.0,481.79998779296875,471.6499938964844,476.42498779296875,425.2751770019531,5498922,HCLTECH
2018-01-18,476.5,479.82501220703125,470.25,477.125,425.90008544921875,1869500,HCLTECH
2018-01-19,478.5,483.5,473.07501220703125,479.1499938964844,427.7076416015625,4748438,HCLTECH
2018-01-22,480.0,487.45001220703125,472.5,483.17498779296875,431.300537109375,4431318,HCLTECH
2018-01-23,484.9750061035156,500.0,484.2749938964844,497.67498779296875,444.2437438964844,5015202,HCLTECH
2018-01-24,497.0,520.3499755859375,496.0,509.2250061035156,454.5538330078125,9269776,HCLTECH
2018-01-25,509.3999938964844,510.0,495.0249938964844,504.7749938964844,450.58148193359375,5307454,HCLTECH
2018-01-29,505.0,510.5,502.5249938964844,506.0249938964844,452.593994140625,4013296,HCLTECH
2018-01-30,508.75,508.75,499.0,500.20001220703125,447.38409423828125,2711352,HCLTECH
2018-01-31,499.9750061035156,508.95001220703125,490.8500061035156,493.2749938964844,441.19024658203125,3221144,HCLTECH
2018-02-01,491.04998779296875,507.4750061035156,484.5,492.45001220703125,440.452392578125,3055658,HCLTECH
2018-02-02,490.0,503.8500061035156,488.92498779296875,495.45001220703125,443.1356506347656,3345056,HCLTECH
2018-02-05,495.0,500.8999938964844,490.0,496.57501220703125,444.14178466796875,2177578,HCLTECH
2018-02-06,482.4750061035156,484.375,474.0249938964844,476.92498779296875,426.56658935546875,3310994,HCLTECH
