Date,Open,High,Low,Close,Adj Close,Volume,Name
2018-01-01,92.6500015258789,96.4000015258789,92.5999984741211,95.1500015258789,87.16961669921875,14221778,BHEL
2018-01-02,96.75,98.69999694824219,94.19999694824219,98.19999694824219,89.96380615234375,23565569,BHEL
2018-01-03,99.19999694824219,99.69999694824219,97.80000305175781,98.55000305175781,90.28445434570312,13637110,BHEL
2018-01-04,98.8499984741211,101.0,98.1500015258789,100.75,92.2999496459961,14450624,BHEL
2018-01-05,101.05000305175781,103.5,101.05000305175781,102.3499984741211,93.76575469970703,19274135,BHEL
2018-01-08,103.1500015258789,103.3499984741211,101.5,101.94999694824219,93.39928436279297,5822499,BHEL
2018-01-09,102.25,102.44999694824219,99.30000305175781,101.0999984741211,92.62059020996094,6319831,BHEL
2018-01-10,101.0999984741211,104.94999694824219,100.5999984741211,103.80000305175781,95.09412384033203,15393638,BHEL
2018-01-11,103.69999694824219,104.0999984741211,102.55000305175781,103.5,94.81929779052734,5567140,BHEL
2018-01-12,104.0,105.5999984741211,101.5999984741211,102.69999694824219,94.08639526367188,11196848,BHEL
2018-01-15,103.0,104.19999694824219,101.05000305175781,101.44999694824219,92.94122314453125,5305858,BHEL
2018-01-16,101.5999984741211,102.19999694824219,97.69999694824219,99.0,90.69670867919922,9669560,BHEL
2018-01-17,98.30000305175781,100.30000305175781,95.5999984741211,99.9000015258789,91.52122497558594,12263755,BHEL
2018-01-18,100.30000305175781,101.05000305175781,95.8499984741211,97.44999694824219,89.2767105102539,9461595,BHEL
2018-01-19,97.0,98.4000015258789,96.19999694824219,97.55000305175781,89.36833190917969,4371119,BHEL
2018-01-22,98.0999984741211,105.5999984741211,97.4000015258789,104.55000305175781,95.7812271118164,19820608,BHEL
2018-01-23,106.69999694824219,107.94999694824219,103.4000015258789,104.44999694824219,95.68960571289062,20713446,BHEL
2018-01-24,104.0,106.94999694824219,102.1500015258789,104.1500015258789,95.4147720336914,11030400,BHEL
2018-01-25,104.0,106.5,102.30000305175781,103.0,94.3612289428711,21320475,BHEL
2018-01-29,103.44999694824219,104.1500015258789,100.6500015258789,101.9000015258789,93.3534927368164,8267296,BHEL
2018-01-30,102.19999694824219,103.0999984741211,100.1500015258789,101.5999984741211,93.07864379882812,6760018,BHEL
2018-01-31,101.3499984741211,103.5999984741211,99.0999984741211,100.19999694824219,91.79606628417969,12559349,BHEL
2018-02-01,100.5,102.05000305175781,97.1500015258789,100.3499984741211,91.93347930908203,10520230,BHEL
2018-02-02,99.1500015258789,99.25,91.55000305175781,93.5,85.65799713134766,12197761,BHEL
2018-02-05,92.0,95.5,89.4000015258789,94.8499984741211,86.894775390625,10260198,BHEL
2018-02-06,90.5,93.5,88.19999694824219,92.5,84.74188232421875,9712898,BHEL
2018-02-07,94.1500015258789,95.0,93.05000305175781,94.25,86.34510803222656,10329147,BHEL
2018-02-08,95.4000015258789,98.75,94.25,95.1500015258789,87.16961669921875,22688194,BHEL
2018-02-09,92.25,95.25,92.0,94.4000015258789,86.48253631591797,8587666,BHEL
2018-02-12,95.0999984741211,98.25,95.0,97.5,89.32252502441406,9746825,BHEL
2018-02-14,98.30000305175781,99.25,97.4000015258789,97.8499984741211,89.6431655883789,7781773,BHEL
2018-02-15,98.1500015258789,98.3499984741211,94.0999984741211,94.6500015258789,87.42633056640625,5627414,BHEL
2018-02-16,95.5999984741211,96.3499984741211,93.75,94.30000305175781,87.10305786132812,6881218,BHEL
2018-02-19,94.8499984741211,95.0999984741211,92.25,93.19999694824219,86.08700561523438,5548339,BHEL
2018-02-20,93.1500015258789,94.69999694824219,92.55000305175781,93.05000305175781,85.94844055175781,5526504,BHEL
2018-02-21,93.5,93.94999694824219,90.9000015258789,91.69999694824219,84.70147705078125,6127936,BHEL
2018-02-22,91.44999694824219,92.5,90.9000015258789,91.25,84.28582000732422,7325803,BHEL
2018-02-23,92.0,93.8499984741211,91.5,92.9000015258789,85.80989837646484,5903091,BHEL
2018-02-26,93.4000015258789,94.5,93.0,93.3499984741211,86.22554779052734,5571950,BHEL
2018-02-27,93.5,94.1500015258789,91.0,91.3499984741211,84.37818908691406,6008686,BHEL
2018-02-28,90.9000015258789,91.44999694824219,89.5,89.9000015258789,83.03885650634766,9655809,BHEL
2018-03-01,90.8499984741211,91.80000305175781,90.19999694824219,90.69999694824219,83.77779388427734,6768063,BHEL
2018-03-05,90.5999984741211,91.30000305175781,89.69999694824219,90.4000015258789,83.50069427490234,4722003,BHEL
2018-03-06,91.0,91.75,87.80000305175781,88.19999694824219,81.46859741210938,5104528,BHEL
2018-03-07,88.19999694824219,89.19999694824219,85.19999694824219,85.44999694824219,78.928466796875,7637799,BHEL
2018-03-08,85.80000305175781,86.75,83.6500015258789,86.0999984741211,79.52886962890625,6710709,BHEL
2018-03-09,86.5,88.55000305175781,85.30000305175781,86.1500015258789,79.5750503540039,9925102,BHEL
2018-03-12,87.0,87.05000305175781,84.9000015258789,86.94999694824219,80.31400299072266,9123597,BHEL
2018-03-13,86.9000015258789,87.80000305175781,86.30000305175781,86.9000015258789,80.26780700683594,8051617,BHEL
2018-03-14,86.5,87.80000305175781,85.55000305175781,86.5,79.89834594726562,8837035,BHEL
2018-03-15,86.5,87.75,86.5,87.05000305175781,80.40637969970703,5919232,BHEL
2018-03-16,87.0,88.6500015258789,85.5999984741211,86.4000015258789,79.80596923828125,10466068,BHEL
2018-03-19,86.9000015258789,86.9000015258789,83.4000015258789,83.75,77.35822296142578,6406121,BHEL
2018-03-20,83.5,84.6500015258789,83.0999984741211,84.0999984741211,77.68151092529297,4103288,BHEL
2018-03-21,84.44999694824219,84.8499984741211,82.44999694824219,83.05000305175781,76.71163940429688,6618739,BHEL
2018-03-22,83.4000015258789,83.44999694824219,81.19999694824219,81.4000015258789,75.18756866455078,6440184,BHEL
2018-03-23,80.05000305175781,82.0,79.8499984741211,81.4000015258789,75.18756866455078,6338328,BHEL
2018-03-26,81.9000015258789,82.55000305175781,80.6500015258789,82.25,75.97270965576172,5569982,BHEL
2018-03-27,83.0,83.25,81.75,82.80000305175781,76.48072814941406,5473439,BHEL
2018-03-28,82.4000015258789,82.6500015258789,80.9000015258789,81.3499984741211,75.14138793945312,5314016,BHEL
